,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item
25,2019-03-22,0.25,Lunch Break,,,,,
26,2019-03-22,1.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
27,2019-03-22,1.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
28,2019-03-25,0.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
29,2019-03-25,2.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
30,2019-03-25,0.92,Lunch Break,,,,,
31,2019-03-25,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
32,2019-03-25,1.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
33,2019-03-25,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
34,2019-03-25,1.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
35,2019-03-26,0.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
36,2019-03-26,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
37,2019-03-26,1.42,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
38,2019-03-26,0.67,Lunch Break,,,,,
39,2019-03-26,5.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
40,2019-03-29,0.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
41,2019-03-29,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
42,2019-03-29,1.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
43,2019-03-29,0.67,Lunch Break,,,,,
44,2019-03-29,3.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
45,2019-03-29,1.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
46,2019-04-01,1.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
47,2019-04-01,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
48,2019-04-01,0.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
49,2019-04-01,0.83,Lunch Break,,,,,
50,2019-04-01,4.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
51,2019-04-02,2.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
52,2019-04-02,0.75,Lunch Break,,,,,
53,2019-04-02,1.42,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
54,2019-04-03,2.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
55,2019-04-03,0.08,Rest Break,,,,,
56,2019-04-03,0.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
57,2019-04-03,0.33,Lunch Break,,,,,
58,2019-04-03,3.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
59,2019-04-05,2.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
60,2019-04-05,0.5,Lunch Break,,,,,
61,2019-04-05,4.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
62,2019-04-08,1.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
63,2019-04-08,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
64,2019-04-08,0.5,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
65,2019-04-08,3.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
66,2019-04-09,2.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
67,2019-04-09,0.42,Lunch Break,,,,,
68,2019-04-09,2.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
69,2019-04-10,2.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
70,2019-04-10,1.67,Lunch Break,,,,,
71,2019-04-10,3.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
72,2019-04-12,4.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
73,2019-04-12,0.5,Lunch Break,,,,,
74,2019-04-12,1.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
75,2019-04-15,2.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
76,2019-04-15,0.58,Lunch Break,,,,,
77,2019-04-15,3.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
78,2019-04-15,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
79,2019-04-16,0.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
80,2019-04-16,1.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
81,2019-04-16,0.5,Lunch Break,,,,,
82,2019-04-16,1.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
83,2019-04-17,0.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
84,2019-04-17,2.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
85,2019-04-17,0.92,Lunch Break,,,,,
86,2019-04-17,3.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
87,2019-04-18,0.5,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
88,2019-04-18,0.75,Lunch Break,,,,,
89,2019-04-18,1.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
90,2019-04-19,0.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
91,2019-04-19,3.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
92,2019-04-19,0.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
93,2019-04-19,0.5,Lunch Break,,,,,
94,2019-04-19,0.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
95,2019-04-22,0.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
96,2019-04-22,1.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
97,2019-04-22,0.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
98,2019-04-22,1.5,Lunch Break,,,,,
99,2019-04-22,3.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
100,2019-04-29,2.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
101,2019-04-29,1.25,Lunch Break,,,,,
102,2019-04-29,1.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
103,2019-04-29,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
104,2019-04-29,1.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
105,2019-04-30,0.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
106,2019-04-30,1.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
107,2019-04-30,0.5,Lunch Break,,,,,
108,2019-04-30,1.5,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
109,2019-05-01,1.42,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
110,2019-05-01,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
111,2019-05-01,1.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
112,2019-05-01,0.17,Lunch Break,,,,,
113,2019-05-01,2.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
114,2019-05-02,2.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
115,2019-05-03,2.42,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
116,2019-05-03,0.17,Rest Break,,,,,
117,2019-05-03,1.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
118,2019-05-06,2.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
119,2019-05-06,1.0,Lunch Break,,,,,
120,2019-05-06,2.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
121,2019-05-08,0.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
122,2019-05-08,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
123,2019-05-08,3.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
124,2019-05-08,0.67,Lunch Break,,,,,
125,2019-05-08,2.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
126,2019-05-09,2.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
127,2019-05-09,0.75,Lunch Break,,,,,
128,2019-05-09,3.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
129,2019-05-13,2.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
130,2019-05-13,0.5,Lunch Break,,,,,
131,2019-05-13,0.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
132,2019-05-13,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
133,2019-05-13,3.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
134,2019-05-14,1.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
135,2019-05-14,0.33,Lunch Break,,,,,
136,2019-05-14,0.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
137,2019-05-15,2.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
138,2019-05-15,0.5,Lunch Break,,,,,
139,2019-05-15,0.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
140,2019-05-15,3.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
141,2019-05-15,0.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
142,2019-05-16,2.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
143,2019-05-16,0.5,Lunch Break,,,,,
144,2019-05-16,5.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
145,2019-05-17,2.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
146,2019-05-17,0.5,Lunch Break,,,,,
147,2019-05-17,3.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
148,2019-05-27,6.0,Holiday,,,,,
149,2019-05-28,3.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
150,2019-05-29,0.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
151,2019-05-29,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
152,2019-05-29,3.5,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
153,2019-05-29,0.5,Lunch Break,,,,,
154,2019-05-29,2.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
155,2019-05-30,0.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
156,2019-05-30,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
157,2019-05-30,2.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
158,2019-05-30,0.75,Lunch Break,,,,,
159,2019-05-30,0.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
160,2019-05-30,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
161,2019-05-30,1.42,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
162,2019-05-31,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
163,2019-06-03,2.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
164,2019-06-05,0.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
165,2019-06-05,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
166,2019-06-05,1.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
167,2019-06-06,1.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
168,2019-06-07,0.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
169,2019-06-07,1.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
170,2019-06-07,2.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
171,2019-06-07,0.75,Lunch Break,,,,,
172,2019-06-07,2.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
173,2019-06-10,0.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
174,2019-06-10,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 4 - Future Code Work
175,2019-06-10,0.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
176,2019-06-11,0.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
177,2019-06-11,3.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
178,2019-06-11,0.67,Lunch Break,,,,,
179,2019-06-11,1.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
180,2019-06-13,1.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
181,2019-06-17,2.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
182,2019-06-18,3.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
183,2019-06-18,0.75,Lunch Break,,,,,
184,2019-06-18,1.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
185,2019-06-18,0.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
186,2019-06-20,3.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
187,2019-06-21,2.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
188,2019-06-25,1.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
189,2019-06-25,2.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
190,2019-06-25,0.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
191,2019-06-25,1.17,Lunch Break,,,,,
192,2019-06-25,1.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
193,2019-06-27,1.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
194,2019-06-27,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
195,2019-06-27,0.75,Lunch Break,,,,,
196,2019-06-27,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
197,2019-06-27,1.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
198,2019-06-27,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
199,2019-06-28,1.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
200,2019-06-28,1.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
201,2019-07-01,2.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
202,2019-07-04,5.0,Holiday,,,,,
203,2019-07-05,0.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
204,2019-07-09,2.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
205,2019-07-09,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
206,2019-07-09,3.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
207,2019-07-11,4.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
208,2019-07-11,0.75,Lunch Break,,,,,
209,2019-07-11,2.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
210,2019-07-12,3.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
211,2019-07-12,1.08,Lunch Break,,,,,
212,2019-07-12,2.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
213,2019-07-16,3.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
214,2019-07-16,0.5,Lunch Break,,,,,
215,2019-07-16,0.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
216,2019-07-18,0.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
217,2019-07-18,1.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
218,2019-07-18,1.08,Lunch Break,,,,,
219,2019-07-18,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
220,2019-07-18,0.42,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
221,2019-07-18,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
222,2019-07-18,3.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
223,2019-07-19,4.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
224,2019-07-19,0.5,Lunch Break,,,,,
225,2019-07-19,2.42,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
226,2019-07-23,3.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
227,2019-07-25,5.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
228,2019-07-25,0.83,Lunch Break,,,,,
229,2019-07-25,4.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
230,2019-07-26,4.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
231,2019-07-30,3.5,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
232,2019-07-30,1.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
233,2019-08-02,4.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
234,2019-08-02,0.67,Lunch Break,,,,,
235,2019-08-02,2.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
236,2019-08-06,1.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
237,2019-08-06,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
238,2019-08-06,1.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
239,2019-08-06,1.08,Lunch Break,,,,,
240,2019-08-06,1.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
241,2019-08-09,0.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
242,2019-08-09,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
243,2019-08-09,3.58,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
244,2019-08-09,0.5,Lunch Break,,,,,
245,2019-08-09,2.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
246,2019-08-13,3.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
247,2019-08-13,0.5,Lunch Break,,,,,
248,2019-08-13,0.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
249,2019-08-15,3.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
250,2019-08-15,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
251,2019-08-15,0.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
252,2019-08-15,0.5,Lunch Break,,,,,
253,2019-08-15,3.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
254,2019-08-16,3.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
255,2019-08-16,0.92,Lunch Break,,,,,
256,2019-08-16,3.5,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
257,2019-08-19,3.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
258,2019-08-19,0.83,Lunch Break,,,,,
259,2019-08-19,3.75,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
260,2019-08-20,3.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
261,2019-08-20,0.5,Lunch Break,,,,,
262,2019-08-20,2.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
263,2019-08-20,2.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
264,2019-08-22,2.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
265,2019-08-22,0.83,Lunch Break,,,,,
266,2019-08-22,3.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
267,2019-08-23,3.67,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
268,2019-08-23,0.33,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Project Coordination,No,Nonresidential,Energy Code Compliance Work
269,2019-08-23,0.92,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
270,2019-08-23,1.33,Lunch Break,,,,,
271,2019-08-23,1.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
272,2019-08-26,1.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
273,2019-08-26,0.75,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Project Coordination,No,Nonresidential,Energy Code Compliance Work
274,2019-08-26,0.83,Lunch Break,,,,,
275,2019-08-26,0.5,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Project Coordination,No,Nonresidential,Energy Code Compliance Work
276,2019-08-26,0.83,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
277,2019-08-26,0.58,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Project Coordination,No,Nonresidential,Energy Code Compliance Work
278,2019-08-26,1.83,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
279,2019-08-27,2.25,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
280,2019-08-27,0.58,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Project Coordination,No,Nonresidential,Energy Code Compliance Work
281,2019-08-27,0.92,Lunch Break,,,,,
282,2019-08-27,0.08,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Project Coordination,No,Nonresidential,Energy Code Compliance Work
283,2019-08-27,0.58,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
284,2019-08-27,1.25,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Project Coordination,No,Nonresidential,Energy Code Compliance Work
285,2019-08-27,1.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
286,2019-08-29,3.17,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
287,2019-08-29,0.5,Lunch Break,,,,,
288,2019-08-29,0.42,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
289,2019-08-29,1.0,SiteLogiq,19191 Walmart DC LTOs,Project Coordination,No,Nonresidential,Energy Code Compliance Work
290,2019-08-29,2.0,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
291,2019-08-30,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
292,2019-09-02,8.0,Holiday,,,,,
293,2019-09-03,1.08,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
294,2019-09-03,1.75,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
295,2019-09-03,0.75,Lunch Break,,,,,
296,2019-09-03,4.33,Gabel Energy,,Gabel: Office Support/Admin,No,Overhead,Overhead
297,2019-09-03,1.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
298,2019-09-05,0.33,Gabel Energy,,Gabel: Accounting,No,Overhead,Overhead
299,2019-09-05,1.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu,T#1802: General (add notes):,Yes,Utilities:PG&E,Task 3 - Compliance Improvement
