,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item
34,2019-08-27,2.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
35,2019-08-28,3.67,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
36,2019-08-28,0.25,Rest Break,,,,,
37,2019-08-28,0.92,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
38,2019-08-28,0.0,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
39,2019-08-28,0.5,Lunch Break,,,,,
40,2019-08-28,1.67,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
41,2019-08-28,0.25,Rest Break,,,,,
42,2019-08-28,2.25,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
43,2019-08-29,4.0,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
44,2019-08-29,0.58,Lunch Break,,,,,
45,2019-08-29,1.08,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
46,2019-08-30,2.75,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
47,2019-08-30,0.25,Rest Break,,,,,
48,2019-08-30,2.5,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
49,2019-08-30,0.92,Lunch Break,,,,,
50,2019-08-30,3.08,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
51,2019-08-31,2.42,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
52,2019-09-02,8.0,Holiday,,,,,
53,2019-09-03,5.45,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
54,2019-09-03,4.08,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
55,2019-09-03,3.67,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
56,2019-09-04,2.08,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
57,2019-09-04,0.25,Rest Break,,,,,
58,2019-09-04,0.08,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
59,2019-09-04,0.08,Gabel Energy,,Gabel: Misc,No,Nonresidential,Overhead
60,2019-09-04,1.58,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
61,2019-09-04,0.67,Lunch Break,,,,,
62,2019-09-04,2.75,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
63,2019-09-04,0.25,Rest Break,,,,,
64,2019-09-04,0.92,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
65,2019-09-05,1.58,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
66,2019-09-05,0.25,Rest Break,,,,,
67,2019-09-05,3.58,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
68,2019-09-06,4.08,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
69,2019-09-06,0.83,Lunch Break,,,,,
70,2019-09-06,1.67,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
71,2019-09-07,1.08,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
72,2019-09-07,1.58,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
73,2019-09-07,1.08,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
74,2019-09-09,2.75,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
75,2019-09-09,0.25,Rest Break,,,,,
76,2019-09-09,0.58,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
77,2019-09-09,0.25,Dalkia Energy Solutions (Groom Energy),19221 Vons/Albertson/Safeway LTI,Develop Report,No,Nonresidential,Energy Code Compliance Work
78,2019-09-09,0.58,Lunch Break,,,,,
79,2019-09-09,2.5,Dalkia Energy Solutions (Groom Energy),19221 Vons/Albertson/Safeway LTI,Develop Report,No,Nonresidential,Energy Code Compliance Work
80,2019-09-09,0.25,Rest Break,,,,,
81,2019-09-09,0.33,Dalkia Energy Solutions (Groom Energy),19221 Vons/Albertson/Safeway LTI,Develop Report,No,Nonresidential,Energy Code Compliance Work
82,2019-09-09,2.67,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
83,2019-09-10,0.25,Rest Break,,,,,
84,2019-09-10,0.25,Rest Break,,,,,
85,2019-09-10,0.5,Lunch Break,,,,,
86,2019-09-10,2.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
87,2019-09-10,4.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
88,2019-09-10,4.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead
89,2019-09-11,5.25,Dalkia Energy Solutions (Groom Energy),19221 Vons/Albertson/Safeway LTI,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
90,2019-09-11,0.25,Rest Break,,,,,
91,2019-09-11,0.5,Dalkia Energy Solutions (Groom Energy),19221 Vons/Albertson/Safeway LTI,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
92,2019-09-12,4.08,MESH Design Build Studio Inc.,19220 1555 Yosemite Ave,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
93,2019-09-12,0.67,Lunch Break,,,,,
94,2019-09-12,2.17,Dalkia Energy Solutions (Groom Energy),19221 Vons/Albertson/Safeway LTI,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
95,2019-09-12,0.25,Rest Break,,,,,
96,2019-09-12,1.25,Dalkia Energy Solutions (Groom Energy),19221 Vons/Albertson/Safeway LTI,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
97,2019-09-13,3.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
98,2019-09-13,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
99,2019-09-13,0.5,Gabel Energy,,Gabel: Training/Education,No,Nonresidential,Overhead
100,2019-09-13,1.0,Lunch Break,,,,,
101,2019-09-13,3.0,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
102,2019-09-13,0.25,Rest Break,,,,,
103,2019-09-13,3.42,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
104,2019-09-16,1.0,Gabel Energy,,Gabel: Marketing,No,Overhead,Overhead
105,2019-09-16,0.58,Gabel Energy,,Gabel: Marketing,No,Overhead,Overhead
106,2019-09-17,0.5,Gabel Energy,,Gabel: Marketing,No,Overhead,Overhead
107,2019-09-17,0.42,Dalkia Energy Solutions (Groom Energy),19221 Vons/Albertson/Safeway LTI,Develop Report,No,Nonresidential,Energy Code Compliance Work
108,2019-09-17,2.42,Gabel Energy,,Gabel: Marketing,No,Overhead,Overhead
109,2019-09-17,1.0,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
110,2019-09-17,0.92,Lunch Break,,,,,
111,2019-09-17,0.92,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
112,2019-09-17,2.42,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Develop Report,No,Nonresidential,Energy Code Compliance Work
113,2019-09-18,1.83,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Develop Report,No,Nonresidential,Energy Code Compliance Work
114,2019-09-18,0.67,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
115,2019-09-18,0.25,Rest Break,,,,,
116,2019-09-18,0.92,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
117,2019-09-18,0.67,Lunch Break,,,,,
118,2019-09-18,2.17,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
119,2019-09-19,2.75,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Develop Report,No,Nonresidential,Energy Code Compliance Work
120,2019-09-19,0.25,Rest Break,,,,,
121,2019-09-19,0.5,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Develop Report,No,Nonresidential,Energy Code Compliance Work
122,2019-09-19,1.0,Lunch Break,,,,,
123,2019-09-19,3.17,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Develop Report,No,Nonresidential,Energy Code Compliance Work
124,2019-09-19,0.25,Rest Break,,,,,
125,2019-09-19,0.42,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Develop Report,No,Nonresidential,Energy Code Compliance Work
126,2019-09-20,2.08,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Develop Report,No,Nonresidential,Energy Code Compliance Work
127,2019-09-20,0.25,Rest Break,,,,,
128,2019-09-20,2.17,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Develop Report,No,Nonresidential,Energy Code Compliance Work
129,2019-09-20,0.5,Lunch Break,,,,,
130,2019-09-20,1.58,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Develop Report,No,Nonresidential,Energy Code Compliance Work
131,2019-09-23,2.75,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Develop Report,No,Nonresidential,Energy Code Compliance Work
132,2019-09-23,0.25,Rest Break,,,,,
133,2019-09-23,0.67,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Develop Report,No,Nonresidential,Energy Code Compliance Work
134,2019-09-23,1.0,Lunch Break,,,,,
135,2019-09-23,0.25,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Develop Report,No,Nonresidential,Energy Code Compliance Work
136,2019-09-23,3.08,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
137,2019-09-24,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
138,2019-09-24,0.92,WSP,19127 - Palo Alto Public Safety Building,Project Coordination,No,Nonresidential,Energy Code Compliance Work
139,2019-09-24,3.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
140,2019-09-24,2.83,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
141,2019-09-24,1.0,Lunch Break,,,,,
142,2019-09-24,3.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
143,2019-09-25,2.08,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
144,2019-09-25,0.25,Rest Break,,,,,
145,2019-09-25,1.67,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
146,2019-09-25,0.0,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
147,2019-09-25,0.58,Lunch Break,,,,,
148,2019-09-25,2.17,HOMEOWNER,19245 Barirani Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
149,2019-09-25,1.67,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
150,2019-09-26,1.17,WSP,19127 - Palo Alto Public Safety Building,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
151,2019-09-26,0.5,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead
152,2019-09-26,0.83,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
153,2019-09-26,1.33,Lunch Break,,,,,
154,2019-09-26,0.25,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
155,2019-09-26,1.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
156,2019-09-26,1.5,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
157,2019-09-26,0.75,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
158,2019-09-27,0.17,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
159,2019-09-27,0.5,Lunch Break,,,,,
160,2019-09-27,3.17,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
161,2019-09-27,0.25,Rest Break,,,,,
162,2019-09-28,0.0,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
163,2019-09-28,0.0,NORESCO,19108 SCE 2019 ECA Resources Update,S21902: App Guides,Yes,Utilities:NORESCO,Sub-NORESCO
164,2019-09-28,5.08,WSP,19127 - Palo Alto Public Safety Building,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
165,2019-09-28,0.25,Rest Break,,,,,
166,2019-09-28,0.92,WSP,19127 - Palo Alto Public Safety Building,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
167,2019-09-28,0.92,Lunch Break,,,,,
168,2019-09-28,2.92,WSP,19127 - Palo Alto Public Safety Building,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
169,2019-09-30,4.58,WSP,19127 - Palo Alto Public Safety Building,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
170,2019-09-30,1.25,Lunch Break,,,,,
171,2019-09-30,2.42,WSP,19127 - Palo Alto Public Safety Building,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
172,2019-09-30,0.0,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
173,2019-09-30,0.25,Rest Break,,,,,
174,2019-09-30,1.08,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
175,2019-10-01,2.75,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
176,2019-10-01,1.0,Lunch Break,,,,,
177,2019-10-01,1.0,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
178,2019-10-01,0.25,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
179,2019-10-01,0.25,WSP,19127 - Palo Alto Public Safety Building,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
180,2019-10-01,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
181,2019-10-01,1.5,HOMEOWNER,19245 Barirani Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
182,2019-10-01,0.25,Rest Break,,,,,
183,2019-10-01,0.5,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
184,2019-10-01,2.75,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
185,2019-10-02,1.0,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
186,2019-10-02,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
187,2019-10-02,3.25,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
188,2019-10-02,1.25,Lunch Break,,,,,
189,2019-10-02,0.08,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
190,2019-10-03,3.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
191,2019-10-03,1.08,Lunch Break,,,,,
192,2019-10-03,2.33,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
193,2019-10-03,0.75,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
194,2019-10-03,0.5,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
195,2019-10-03,0.25,Rest Break,,,,,
196,2019-10-03,0.67,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
197,2019-10-04,0.58,BDE Architecture Inc.,19063 1325 Old County Windy Hill Belmont,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
198,2019-10-04,2.08,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
199,2019-10-05,4.0,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
200,2019-10-05,3.0,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
201,2019-10-07,3.33,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
202,2019-10-07,0.67,Lunch Break,,,,,
203,2019-10-07,4.92,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
204,2019-10-07,3.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
205,2019-10-08,0.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
206,2019-10-08,3.83,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
207,2019-10-08,0.65,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
208,2019-10-08,0.75,Lunch Break,,,,,
209,2019-10-08,0.0,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
210,2019-10-08,0.75,Jayson Architecture,19258 Hammer Residence,Project Coordination,No,Residential,Energy Code Compliance Work
211,2019-10-08,2.42,Jayson Architecture,19258 Hammer Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
212,2019-10-08,2.08,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
213,2019-10-08,0.67,Lunch Break,,,,,
214,2019-10-08,1.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
215,2019-10-09,4.0,PTO,,,,,
216,2019-10-11,0.73,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
217,2019-10-11,1.75,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
218,2019-10-11,0.5,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
219,2019-10-11,0.58,Jayson Architecture,19258 Hammer Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
220,2019-10-11,1.08,Lunch Break,,,,,
221,2019-10-11,1.82,Jayson Architecture,19258 Hammer Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
222,2019-10-11,0.25,Jayson Architecture,19258 Hammer Residence,Compliance,No,Residential,Energy Code Compliance Work
223,2019-10-13,4.0,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
224,2019-10-13,4.0,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
225,2019-10-14,3.67,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
226,2019-10-14,0.75,Lunch Break,,,,,
227,2019-10-14,3.67,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
228,2019-10-14,2.75,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
229,2019-10-15,0.42,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
230,2019-10-15,2.45,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
231,2019-10-15,1.0,Lunch Break,,,,,
232,2019-10-15,0.0,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
233,2019-10-15,0.83,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
234,2019-10-15,0.0,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
235,2019-10-15,2.33,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
236,2019-10-15,0.55,Gabel Energy,,Gabel: Training/Education,No,Residential,Overhead
237,2019-10-15,1.58,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
238,2019-10-15,4.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead
239,2019-10-16,0.48,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
240,2019-10-16,3.5,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
241,2019-10-16,0.5,Lunch Break,,,,,
242,2019-10-16,2.0,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
243,2019-10-17,0.08,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
244,2019-10-17,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
245,2019-10-17,1.25,Jayson Architecture,19258 Hammer Residence,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work
246,2019-10-17,0.0,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
247,2019-10-17,0.25,Rest Break,,,,,
248,2019-10-17,1.75,Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead
249,2019-10-17,1.5,"CA/AG Logan Park Property Owner, LLC","19229 Logan Park Phase I, Berkeley",Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
250,2019-10-17,3.17,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
251,2019-10-18,0.33,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
252,2019-10-18,2.25,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
253,2019-10-18,1.33,Lunch Break,,,,,
254,2019-10-18,2.33,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
255,2019-10-21,0.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
256,2019-10-21,3.5,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
257,2019-10-21,0.58,Lunch Break,,,,,
258,2019-10-21,4.25,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
259,2019-10-22,2.83,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
260,2019-10-22,0.25,Rest Break,,,,,
261,2019-10-22,0.42,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
262,2019-10-22,6.17,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
263,2019-10-23,0.25,Rest Break,,,,,
264,2019-10-23,3.5,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
265,2019-10-24,1.0,Lunch Break,,,,,
266,2019-10-24,2.0,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
267,2019-10-24,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
268,2019-10-24,2.08,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
269,2019-10-25,0.0,BDE Architecture Inc.,19201 1814 Santana Row,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
270,2019-10-25,0.58,Gabel Energy,,Gabel: Email,No,Overhead,Overhead
271,2019-10-25,0.83,Lunch Break,,,,,
272,2019-10-25,3.92,BDE Architecture Inc.,18225 Mountain View Buddhist Temple,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
273,2019-10-28,3.0,BDE Architecture Inc.,18225 Mountain View Buddhist Temple,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
274,2019-10-28,5.0,BDE Architecture Inc.,18225 Mountain View Buddhist Temple,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work
275,2019-10-29,1.0,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead
